"","ref_id","iso2","reviewed_by","reviewed_date","country_role"
"341","ISI000367255700007","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"342","ISI000358270900012","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"343","ISI000361405100002","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"344","ISI000359382300001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"345","ISI000358692200023","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"346","ISI000355753700017","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"347","ISI000354756000018","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"348","ISI000354385800011","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"349","ISI000354385800012","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"350","ISI000355061300010","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"351","ISI000368186400017","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"352","ISI000354289100015","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"353","ISI000357538700006","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"354","ISI000352921800009","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"355","ISI000349190400022","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"356","ISI000372517600009","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"357","ISI000365192300009","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"358","ISI000361571900002","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"359","ISI000358142100018","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"360","ISI000354177600002","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"361","ISI000348628500004","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"362","ISI000365192300001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"363","ISI000365192300008","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"364","ISI000358663200006","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"365","ISI000212006200005","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"366","ISI000460614500125","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"367","ISI000343919800012","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"368","ISI000343865300009","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"369","ISI000343865300008","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"370","ISI000342350200041","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"371","ISI000341473800021","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"372","ISI000365654100001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"373","ISI000339413300008","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"374","ISI000338623400001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"375","ISI000460598400073","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"376","ISI000338176700015","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"377","ISI000338358700001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"378","ISI000335004500026","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"379","ISI000331485500004","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"380","ISI000346695800005","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"381","ISI000340594800002","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"382","ISI000340594800011","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"383","ISI000337723100003","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"384","ISI000337723100010","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"385","ISIA1997XC17800012","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"386","ISI000460617500162","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"387","ISI000209703800054","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"388","ISI000345164000001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"389","ISI000218547800001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"390","ISI000458567100004","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"391","ISI000460571800179","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"392","ISI000357785700002","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"393","ISI000330488600034","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"394","ISI000328882000186","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"395","ISI000328566700099","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"396","ISI000326927300008","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"397","ISI000326980600020","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"398","ISI000460360100010","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"399","ISI000324633900016","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"400","ISI000325218700040","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"401","ISI000321479000004","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"402","ISI000322857600015","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"403","ISI000321951800022","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"404","ISI000323101700007","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"405","ISI000209187900002","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"406","ISI000322003000015","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"407","ISI000320317800009","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"408","ISI000320021100002","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"409","ISI000320418000001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"410","ISI000317383200043","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"411","ISI000317751400008","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"412","ISI000316546400035","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"413","ISI000326765400003","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"414","ISI000315524900165","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"415","ISI000332959700038","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"416","ISI000321628400003","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"417","ISI000315153600002","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"418","ISI000313538100003","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"419","ISI000314988100014","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"420","ISI000312647000002","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"421","ISI000418011800001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"422","ISI000310999300008","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"423","ISI000309920200008","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"424","ISI000232500900001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"425","ISI000306477000005","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"426","ISI000307341900004","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"427","ISI000306362400087","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"428","ISI000303472100010","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"429","ISI000304290600007","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"430","ISI000302910600001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"431","ISI000304506200012","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"432","ISI000303391700020","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"433","ISI000303650500021","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"434","ISI000309428000005","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"435","ISI000307668900001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"436","ISI000307671100002","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"437","ISI000306755000009","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"438","ISI000208848900024","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"439","ISI000299941500001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"440","ISI000297410800005","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"441","ISI000296295000017","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"442","ISI000574447500001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"443","ISI000244816100014","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"444","ISI000572153000001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"445","ISI000568326400001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"446","ISI000568720800007","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"447","ISI000563795700001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"448","ISI000565559300001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"449","ISI000564261900001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"450","ISI000556423300001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"451","ISI000548777600001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"452","ISI000548424000001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"453","ISI000546643200012","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"454","ISI000546994200004","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"455","ISI000539683200001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"456","ISI000532479800001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"457","ISI000530361400001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"458","ISI000532824200015","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"459","ISI000529820200001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"460","ISI000528190400019","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"461","ISI000533353300001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"462","ISI000552663400009","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"463","ISI000547612100001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"464","ISI000518954900001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"465","ISI000562566100001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"466","ISI000526386600005","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"467","ISI000522822500007","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"468","ISI000529458300013","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"469","ISI000518705500002","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"470","ISI000565795000008","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"471","ISI000546328400023","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"472","ISI000535311300001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"473","ISI000505950900002","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"474","ISI000505950900008","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"475","ISI000501640800006","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"476","ISI000501192700003","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"477","ISI000497169600004","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"478","ISI000506646400020","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"479","ISI000504786700008","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"480","ISI000501546400010","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"481","ISI000495818000020","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"482","ISI000497690000001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"483","ISI000494567500001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"484","ISI000500712600010","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"485","ISI000551006700001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"486","ISI000299426300003","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"487","ISI000292639100006","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"488","ISI000294180800002","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"489","ISI000293434800011","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"490","ISI000291541200002","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"491","ISI000290609000007","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"492","ISI000290609000012","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"493","ISI000288883100012","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"494","ISI000288389500023","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"495","ISI000290007600007","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"496","ISI000286933500022","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"497","ISI000291397300002","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"498","ISI000297519000010","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"499","ISI000298951300013","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"500","ISI000283940700021","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"501","ISI000291523700004","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"502","ISI000284331400005","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"503","ISI000282823800013","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"504","ISI000283912500003","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"505","ISI000279602900011","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"506","ISI000279836900002","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"507","ISI000279433000001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"508","ISI000291122400024","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"509","ISI000277975000004","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"510","ISI000275764100002","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"511","ISI000276125900023","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"512","ISI000274999200001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"513","ISI000273770700033","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"514","ISI000274851300013","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"515","ISI000284699700002","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"516","ISI000274700700006","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"517","ISI000281891100006","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"518","ISI000271055400009","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"519","ISI000207922400077","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"520","ISI000271577300009","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"521","ISI000269507500017","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"522","ISI000267745800007","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"523","ISI000265283900006","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"524","ISI000262525700007","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"525","ISI000266170500002","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"526","ISI000272492900001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"527","ISI000270191300001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"528","ISI000268132500005","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"529","ISI000269585900001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"530","ISI000269585900003","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"531","ISI000207938100001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"532","ISI000263526400001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"533","ISI000261613200005","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"534","ISI000259364600003","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"535","ISI000174850800049","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"536","ISI000257551200006","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"537","ISI000258801800007","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"538","ISI000259654900011","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"539","ISI000258631200017","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"540","ISI000257880300006","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"541","ISI000256892700006","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"542","ISI000257600600008","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"543","ISI000252805400024","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"544","ISI000254771600007","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"545","ISI000262533700016","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"546","ISI000253983000009","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"547","ISI000258869400004","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"548","ISI000257050600022","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"549","ISI000261836400023","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"550","ISI000250297300006","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"551","ISI000250941800018","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"552","ISI000249092100005","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"553","ISI000248728600024","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"554","ISI000247398800002","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"555","ISI000247703400001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"556","ISI000246090400012","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"557","ISI000245528200007","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"558","ISI000244648000018","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"559","ISI000244179000012","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"560","ISI000247574000003","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"561","ISI000244949800007","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"562","ISI000246571400010","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"563","ISI000247396100001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"564","ISI000243545800017","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"565","ISI000257490300005","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"566","ISI000255991900056","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"567","ISI000242681300015","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"568","ISI000243948000006","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"569","ISI000241010900012","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"570","ISI000239798200014","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"571","ISI000239112600014","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"572","ISI000239267700005","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"573","ISI000242396400003","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"574","ISI000235693400012","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"575","ISI000236576800002","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"576","ISI000238484800005","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"577","ISI000235885500006","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"578","ISI000237595300009","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"579","ISI000236712400005","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"580","ISI000234276200017","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"581","ISI000235348300005","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"582","ISI000232897400014","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"583","ISI000231529400015","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"584","ISI000231591500022","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"585","ISI000233277900010","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"586","ISI000231512700004","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"587","ISI000232386800008","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"588","ISI000229872700021","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"589","ISI000229627400009","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"590","ISI000229808800005","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"591","ISI000231365700011","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"592","ISI000290114101067","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"593","ISI000228994100002","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"594","ISI000231867400029","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"595","ISI000223818700006","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"596","ISI000226177400004","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"597","ISI000225303200009","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"598","ISI000223386600031","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"599","ISI000222732000012","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"600","ISI000223330500002","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"601","ISI000174306500336","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"602","ISI000221840400002","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"603","ISI000187753900005","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"604","ISI000221633500005","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"605","ISI000188063900001","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"606","ISI000185775500006","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"607","ISI000187040500002","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"608","ISIA1997XX17000024","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"609","ISI000184487500002","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"610","ISI000184160600012","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"611","ISI000182113600005","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"612","ISI000183959700008","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"613","ISI000180818400008","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"614","ISI000231756500044","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"615","ISI000226559700005","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"616","ISI000180624300010","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"617","ISI000182606900012","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"618","ISI000181511100013","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"619","ISI000182324100013","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"620","ISI000182211200008","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"621","ISI000185866900005","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"622","ISI000185866900006","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"623","ISI000187310100010","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"624","ISI000180029100008","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"625","ISI000178112700011","AU","Rsaurio",2020-10-29 10:05:59,"In text"
"626","ISI000176521900002","AU","Rsaurio",2020-10-29 10:05:59,"In text"
