"","ref_id","scientific_name","individuals","reviewed_by","reviewed_date"
"3248","ISI000208353800002","Eupsittula aurea",NA,"Rsaurio",2020-10-29 09:25:14
"3249","ISI000208355700001","Eupsittula aurea",NA,"Rsaurio",2020-10-29 09:25:14
"3250","ISI000208355700004","Eupsittula aurea",NA,"Rsaurio",2020-10-29 09:25:14
"3251","ISI000562466300006","Eupsittula pertinax",NA,"Rsaurio",2020-10-29 09:25:15
"3252","ISI000432429700004","Eupsittula cactorum",NA,"Rsaurio",2020-10-29 09:25:15
"3253","ISI000474452100030","Conuropsis carolinensis",NA,"Rsaurio",2020-10-29 09:25:15
"3254","ISI000376798800021","Conuropsis carolinensis",NA,"Rsaurio",2020-10-29 09:25:15
"3255","ISI000348618500009","Aratinga weddellii",NA,"Rsaurio",2020-10-29 09:25:16
"3256","ISI000173456300011","Aratinga weddellii",NA,"Rsaurio",2020-10-29 09:25:16
"3257","ISI000474452100030","Aratinga nenday",NA,"Rsaurio",2020-10-29 09:25:16
"3258","ISI000457059600009","Aratinga nenday",NA,"Rsaurio",2020-10-29 09:25:16
"3259","ISI000389950300004","Aratinga nenday",NA,"Rsaurio",2020-10-29 09:25:16
"3260","ISI000308254400020","Aratinga nenday",NA,"Rsaurio",2020-10-29 09:25:16
"3261","ISI000246671800002","Aratinga nenday",NA,"Rsaurio",2020-10-29 09:25:16
"3262","ISI000482092100021","Aratinga solstitialis",NA,"Rsaurio",2020-10-29 09:25:17
"3263","ISI000489006500001","Aratinga solstitialis",NA,"Rsaurio",2020-10-29 09:25:17
"3264","ISI000467932900001","Aratinga solstitialis",NA,"Rsaurio",2020-10-29 09:25:17
"3265","ISI000402041200381","Aratinga solstitialis",NA,"Rsaurio",2020-10-29 09:25:17
"3266","ISI000304283600001","Aratinga solstitialis",NA,"Rsaurio",2020-10-29 09:25:17
"3267","ISI000505692200025","Aratinga solstitialis",NA,"Rsaurio",2020-10-29 09:25:17
"3268","ISI000263327200001","Aratinga solstitialis",NA,"Rsaurio",2020-10-29 09:25:17
"3269","ISI000232017000006","Aratinga solstitialis",NA,"Rsaurio",2020-10-29 09:25:17
"3270","ISI000188958400014","Aratinga solstitialis",NA,"Rsaurio",2020-10-29 09:25:17
"3271","AY0000000000000031","Aratinga solstitialis",NA,"Rsaurio",2020-10-29 09:25:17
"3272","ISI000263327200001","Aratinga maculata",NA,"Rsaurio",2020-10-29 09:25:17
"3273","ISIA1991FJ65600007","Aratinga jandaya",NA,"Rsaurio",2020-10-29 09:25:17
"3274","ISI000438087200001","Aratinga jandaya",NA,"Rsaurio",2020-10-29 09:25:17
"3275","ISI000439465900027","Aratinga jandaya",NA,"Rsaurio",2020-10-29 09:25:17
"3276","ISI000281447600001","Aratinga jandaya",NA,"Rsaurio",2020-10-29 09:25:17
"3277","ISI000290865300030","Cyanopsitta spixii",NA,"Rsaurio",2020-10-29 09:25:18
"3278","ISI000084716800003","Cyanopsitta spixii",NA,"Rsaurio",2020-10-29 09:25:18
"3279","ISI000073343800008","Cyanopsitta spixii",NA,"Rsaurio",2020-10-29 09:25:18
"3280","ISI000307128800003","Orthopsittaca manilatus",NA,"Rsaurio",2020-10-29 09:25:19
"3281","ISI000257511600028","Orthopsittaca manilatus",NA,"Rsaurio",2020-10-29 09:25:19
"3282","ISI000170345800005","Orthopsittaca manilatus",NA,"Rsaurio",2020-10-29 09:25:19
"3283","ISI000395598600105","Primolius couloni",NA,"Rsaurio",2020-10-29 09:25:19
"3284","ISI000310846800006","Primolius couloni",NA,"Rsaurio",2020-10-29 09:25:19
"3285","ISI000508195800026","Primolius couloni",NA,"Rsaurio",2020-10-29 09:25:19
"3286","ISI000495611100008","Primolius couloni",NA,"Rsaurio",2020-10-29 09:25:19
"3287","ISIA1992JD15100002","Primolius auricollis",NA,"Rsaurio",2020-10-29 09:25:20
"3288","ISI000227704000004","Primolius auricollis",NA,"Rsaurio",2020-10-29 09:25:20
"3289","ISI000463827800007","Primolius maracana",NA,"Rsaurio",2020-10-29 09:25:20
"3290","ISI000435910300003","Primolius maracana",NA,"Rsaurio",2020-10-29 09:25:20
"3291","ISI000422938500019","Primolius maracana",NA,"Rsaurio",2020-10-29 09:25:20
"3292","ISI000333276600030","Primolius maracana",NA,"Rsaurio",2020-10-29 09:25:20
"3293","ISI000246717300026","Primolius maracana",NA,"Rsaurio",2020-10-29 09:25:20
"3294","ISI000463827800007","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3295","ISI000468979300009","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3296","ISI000492756900001","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3297","ISIA1993LT16600017","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3298","ISIA1992KE23800047","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3299","ISIA1992JF84200012","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3300","ISIA1991FJ65600007","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3301","ISI000439465900027","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3302","ISI000431307800024","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3303","ISI000422938500019","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3304","ISI000407080100003","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3305","ISI000374298000007","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3306","ISI000367399900019","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3307","ISI000367098400010","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3308","ISI000366805400011","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3309","ISI000445970800006","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3310","ISI000319300200011","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3311","ISI000315962100016","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3312","ISI000312765700026","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3313","ISI000308254400020","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3314","ISI000522830200004","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3315","ISI000523942100001","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3316","ISI000501546400012","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3317","ISI000281447600001","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3318","ISI000264358200013","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3319","ISI000263601800001","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3320","ISI000263405400007","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3321","ISI000208353800005","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3322","ISI000269854800010","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3323","ISI000257511600028","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3324","ISI000254697500020","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3325","ISI000246717300026","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3326","ISI000236576800008","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3327","ISI000238482000007","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3328","ISI000221264000013","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3329","ISI000222523400005","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3330","ISI000174001500004","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3331","ISI000178072100004","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3332","ISI000177211500006","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3333","ISI000189402000030","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3334","ISI000167469000004","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3335","ISI000073343800008","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3336","ISI000072319000002","Ara ararauna",NA,"Rsaurio",2020-10-29 09:25:21
"3337","ISI000469333800010","Ara glaucogularis",NA,"Rsaurio",2020-10-29 09:25:21
"3338","ISI000452732100007","Ara glaucogularis",NA,"Rsaurio",2020-10-29 09:25:21
"3339","ISI000438087200001","Ara glaucogularis",NA,"Rsaurio",2020-10-29 09:25:21
"3340","ISI000367399900019","Ara glaucogularis",NA,"Rsaurio",2020-10-29 09:25:21
"3341","ISI000357622700011","Ara glaucogularis",NA,"Rsaurio",2020-10-29 09:25:21
"3342","ISI000087854200003","Ara glaucogularis",NA,"Rsaurio",2020-10-29 09:25:21
"3343","ISIA1994PD96900009","Ara militaris",NA,"Rsaurio",2020-10-29 09:25:21
"3344","ISI000455160300022","Ara militaris",NA,"Rsaurio",2020-10-29 09:25:21
"3345","ISI000434356700014","Ara militaris",NA,"Rsaurio",2020-10-29 09:25:21
"3346","ISI000397858400005","Ara militaris",NA,"Rsaurio",2020-10-29 09:25:21
"3347","ISI000356204700003","Ara militaris",NA,"Rsaurio",2020-10-29 09:25:21
"3348","ISI000353214800009","Ara militaris",NA,"Rsaurio",2020-10-29 09:25:21
"3349","ISI000445970800006","Ara militaris",NA,"Rsaurio",2020-10-29 09:25:21
"3350","ISI000348618800001","Ara militaris",NA,"Rsaurio",2020-10-29 09:25:21
"3351","ISI000313932200032","Ara militaris",NA,"Rsaurio",2020-10-29 09:25:21
"3352","ISI000299703400009","Ara militaris",NA,"Rsaurio",2020-10-29 09:25:21
"3353","ISI000442015300006","Ara militaris",NA,"Rsaurio",2020-10-29 09:25:21
"3354","ISI000499848200003","Ara militaris",NA,"Rsaurio",2020-10-29 09:25:21
"3355","ISI000274920700017","Ara militaris",NA,"Rsaurio",2020-10-29 09:25:21
"3356","ISI000269627300023","Ara militaris",NA,"Rsaurio",2020-10-29 09:25:21
"3357","ISI000225339900010","Ara militaris",NA,"Rsaurio",2020-10-29 09:25:21
"3358","ISI000073009900004","Ara militaris",NA,"Rsaurio",2020-10-29 09:25:21
"3359","ISI000469333800010","Ara ambiguus",NA,"Rsaurio",2020-10-29 09:25:22
"3360","ISI000434356700014","Ara ambiguus",NA,"Rsaurio",2020-10-29 09:25:22
"3361","ISI000419173600023","Ara ambiguus",NA,"Rsaurio",2020-10-29 09:25:22
"3362","ISI000371218400013","Ara ambiguus",NA,"Rsaurio",2020-10-29 09:25:22
"3363","ISI000291862500002","Ara ambiguus",NA,"Rsaurio",2020-10-29 09:25:22
"3364","AY0000000000000049","Ara ambiguus",NA,"Rsaurio",2020-10-29 09:25:22
"3365","ISI000463827800007","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3366","ISI000472770700012","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3367","ISI000468979300009","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3368","ISI000461467100010","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3369","ISIA1994PD96900009","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3370","ISIA1993LJ03200005","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3371","ISIA1992JR58300019","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3372","ISIA1991FJ65600007","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3373","ISI000438087200001","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3374","ISI000434356700014","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3375","ISI000445790100004","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3376","ISI000419173600023","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3377","ISI000422938500019","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3378","ISI000397858400005","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3379","ISI000384873700024","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3380","ISI000423017200021","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3381","ISI000391204300001","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3382","ISI000356567500082","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3383","ISI000445970800006","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3384","ISI000332845300017","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3385","ISI000333276600030","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3386","ISI000235828100005","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3387","ISI000325978100001","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3388","ISI000319300200011","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3389","ISI000442015300006","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3390","ISI000297355700086","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3391","ISI000572368000001","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3392","ISI000562466300006","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3393","ISI000520138500024","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3394","ISI000288085200008","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3395","ISI000290865300030","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3396","ISI000274350900009","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3397","ISI000284342500003","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3398","ISI000266465200010","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3399","ISI000266389900013","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3400","ISI000263601800001","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3401","ISI000273100500002","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3402","ISI000259525500007","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3403","ISI000257511600028","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3404","ISI000256411000014","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3405","ISI000223784200004","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3406","ISI000186097500005","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3407","ISI000177211500006","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3408","ISI000167469000004","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3409","ISI000082636900008","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3410","ISI000078576000007","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3411","ISI000073009900004","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3412","ISI000072319000002","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3413","ISIA1996VA59000010","Ara macao",NA,"Rsaurio",2020-10-29 09:25:22
"3414","ISI000434356700014","Ara chloropterus",NA,"Rsaurio",2020-10-29 09:25:23
"3415","ISI000435834300002","Ara chloropterus",NA,"Rsaurio",2020-10-29 09:25:23
"3416","ISI000439465900027","Ara chloropterus",NA,"Rsaurio",2020-10-29 09:25:23
"3417","ISI000431307800024","Ara chloropterus",NA,"Rsaurio",2020-10-29 09:25:23
"3418","ISI000413606800035","Ara chloropterus",NA,"Rsaurio",2020-10-29 09:25:23
"3419","ISI000411219800005","Ara chloropterus",NA,"Rsaurio",2020-10-29 09:25:23
"3420","ISI000409453300014","Ara chloropterus",NA,"Rsaurio",2020-10-29 09:25:23
"3421","ISI000425289500004","Ara chloropterus",NA,"Rsaurio",2020-10-29 09:25:23
"3422","ISI000367399900019","Ara chloropterus",NA,"Rsaurio",2020-10-29 09:25:23
"3423","ISI000367098400010","Ara chloropterus",NA,"Rsaurio",2020-10-29 09:25:23
"3424","ISI000356567500082","Ara chloropterus",NA,"Rsaurio",2020-10-29 09:25:23
"3425","ISI000315962100016","Ara chloropterus",NA,"Rsaurio",2020-10-29 09:25:23
"3426","ISI000297355700086","Ara chloropterus",NA,"Rsaurio",2020-10-29 09:25:23
"3427","ISI000572368000001","Ara chloropterus",NA,"Rsaurio",2020-10-29 09:25:23
"3428","ISI000514963000001","Ara chloropterus",NA,"Rsaurio",2020-10-29 09:25:23
"3429","ISI000506041600004","Ara chloropterus",NA,"Rsaurio",2020-10-29 09:25:23
"3430","ISI000290865300030","Ara chloropterus",NA,"Rsaurio",2020-10-29 09:25:23
"3431","ISI000291862500002","Ara chloropterus",NA,"Rsaurio",2020-10-29 09:25:23
"3432","ISI000266465200010","Ara chloropterus",NA,"Rsaurio",2020-10-29 09:25:23
"3433","ISI000263601800001","Ara chloropterus",NA,"Rsaurio",2020-10-29 09:25:23
"3434","ISI000257511600028","Ara chloropterus",NA,"Rsaurio",2020-10-29 09:25:23
"3435","ISI000238482000007","Ara chloropterus",NA,"Rsaurio",2020-10-29 09:25:23
"3436","ISI000227704000007","Ara chloropterus",NA,"Rsaurio",2020-10-29 09:25:23
"3437","ISI000258853300008","Ara tricolor",NA,"Rsaurio",2020-10-29 09:25:23
"3438","ISIA1991GU83300028","Ara rubrogenys",NA,"Rsaurio",2020-10-29 09:25:24
"3439","ISI000438087200001","Ara rubrogenys",NA,"Rsaurio",2020-10-29 09:25:24
"3440","ISI000384147300001","Ara rubrogenys",NA,"Rsaurio",2020-10-29 09:25:24
"3441","ISI000328804300049","Ara rubrogenys",NA,"Rsaurio",2020-10-29 09:25:24
"3442","ISI000274920700017","Ara rubrogenys",NA,"Rsaurio",2020-10-29 09:25:24
"3443","ISI000087854200003","Ara rubrogenys",NA,"Rsaurio",2020-10-29 09:25:24
"3444","ISI000333276600030","Ara severus",NA,"Rsaurio",2020-10-29 09:25:24
"3445","ISI000348618500009","Ara severus",NA,"Rsaurio",2020-10-29 09:25:24
"3446","ISI000235828100005","Ara severus",NA,"Rsaurio",2020-10-29 09:25:24
"3447","ISI000257511600028","Ara severus",NA,"Rsaurio",2020-10-29 09:25:24
"3448","ISI000247938800012","Ara severus",NA,"Rsaurio",2020-10-29 09:25:24
"3449","ISI000321695300008","Leptosittaca branickii",NA,"Rsaurio",2020-10-29 09:25:24
"3450","ISI000226633400003","Leptosittaca branickii",NA,"Rsaurio",2020-10-29 09:25:24
"3451","ISI000082176800007","Leptosittaca branickii",NA,"Rsaurio",2020-10-29 09:25:24
"3452","ISI000336241200001","Guaruba guarouba",NA,"Rsaurio",2020-10-29 09:25:25
"3453","ISI000321695300008","Guaruba guarouba",NA,"Rsaurio",2020-10-29 09:25:25
"3454","ISI000281447600001","Guaruba guarouba",NA,"Rsaurio",2020-10-29 09:25:25
"3455","ISI000073343800008","Guaruba guarouba",NA,"Rsaurio",2020-10-29 09:25:25
"3456","ISI000385153000013","Diopsittaca nobilis",NA,"Rsaurio",2020-10-29 09:25:26
"3457","ISI000321695300008","Diopsittaca nobilis",NA,"Rsaurio",2020-10-29 09:25:26
"3458","ISI000322556800026","Diopsittaca nobilis",NA,"Rsaurio",2020-10-29 09:25:26
"3459","ISI000312765700026","Diopsittaca nobilis",NA,"Rsaurio",2020-10-29 09:25:26
"3460","ISI000269854800010","Diopsittaca nobilis",NA,"Rsaurio",2020-10-29 09:25:26
"3461","ISI000441832400001","Psittacara acuticaudatus",NA,"Rsaurio",2020-10-29 09:25:26
"3462","ISI000384573300010","Psittacara wagleri",NA,"Rsaurio",2020-10-29 09:25:28
"3463","ISI000227704000004","Psittacara mitratus",NA,"Rsaurio",2020-10-29 09:25:29
"3464","ISI000505627800002","Psittacara erythrogenys",NA,"Rsaurio",2020-10-29 09:25:29
"3465","ISI000448856300001","Psittacara erythrogenys",NA,"Rsaurio",2020-10-29 09:25:29
"3466","ISI000189257300004","Psittacara erythrogenys",NA,"Rsaurio",2020-10-29 09:25:29
"3467","ISI000247322000006","Psittacara erythrogenys",NA,"Rsaurio",2020-10-29 09:25:29
"3468","ISI000487962400089","Psittacara leucophthalmus",NA,"Rsaurio",2020-10-29 09:25:30
"3469","ISI000475382100003","Psittacara leucophthalmus",NA,"Rsaurio",2020-10-29 09:25:30
"3470","ISI000408407900028","Psittacara leucophthalmus",NA,"Rsaurio",2020-10-29 09:25:30
"3471","ISI000395115000006","Psittacara leucophthalmus",NA,"Rsaurio",2020-10-29 09:25:30
"3472","ISI000399455100004","Psittacara leucophthalmus",NA,"Rsaurio",2020-10-29 09:25:30
"3473","ISI000307128800003","Psittacara leucophthalmus",NA,"Rsaurio",2020-10-29 09:25:30
"3474","ISI000286037000005","Psittacara leucophthalmus",NA,"Rsaurio",2020-10-29 09:25:30
"3475","ISI000230055800005","Psittacara leucophthalmus",NA,"Rsaurio",2020-10-29 09:25:30
"3476","ISI000227704000004","Psittacara leucophthalmus",NA,"Rsaurio",2020-10-29 09:25:30
"3477","ISI000347141900017","Psittacara euops",NA,"Rsaurio",2020-10-29 09:25:30
"3478","ISI000435834300002","Psittacara chloropterus",NA,"Rsaurio",2020-10-29 09:25:30
"3479","ISI000304976800002","Psittacara chloropterus",NA,"Rsaurio",2020-10-29 09:25:30
"3480","ISI000235348100006","Psittrichas fulgidus",NA,"Rsaurio",2020-10-29 09:25:31
"3481","ISI000231591500022","Psittrichas fulgidus",NA,"Rsaurio",2020-10-29 09:25:31
"3482","ISI000182381700005","Psittrichas fulgidus",NA,"Rsaurio",2020-10-29 09:25:31
"3483","ISI000301020500026","Mascarinus mascarin",NA,"Rsaurio",2020-10-29 09:25:32
"3484","ISI000247630600001","Mascarinus mascarin",NA,"Rsaurio",2020-10-29 09:25:32
"3485","ISI000085518700001","Mascarinus mascarin",NA,"Rsaurio",2020-10-29 09:25:32
"3486","ISI000394200500046","Coracopsis vasa",NA,"Rsaurio",2020-10-29 09:25:32
"3487","ISI000324930600021","Coracopsis vasa",NA,"Rsaurio",2020-10-29 09:25:32
"3488","ISI000231591500022","Coracopsis vasa",NA,"Rsaurio",2020-10-29 09:25:32
"3489","ISI000082154300008","Coracopsis vasa",NA,"Rsaurio",2020-10-29 09:25:32
"3490","ISI000321532800019","Coracopsis nigra",NA,"Rsaurio",2020-10-29 09:25:32
"3491","ISI000301020500026","Coracopsis nigra",NA,"Rsaurio",2020-10-29 09:25:32
"3492","ISI000082154300008","Coracopsis nigra",NA,"Rsaurio",2020-10-29 09:25:32
"3493","ISI000452306200023","Psephotus haematonotus",NA,"Rsaurio",2020-10-29 09:25:33
"3494","ISI000389163300001","Psephotus haematonotus",NA,"Rsaurio",2020-10-29 09:25:33
"3495","ISI000354289100015","Psephotus haematonotus",NA,"Rsaurio",2020-10-29 09:25:33
"3496","ISI000327422700009","Psephotus haematonotus",NA,"Rsaurio",2020-10-29 09:25:33
"3497","ISI000546994200004","Psephotus haematonotus",NA,"Rsaurio",2020-10-29 09:25:33
"3498","ISIA1991FN96600009","Northiella haematogaster",NA,"Rsaurio",2020-10-29 09:25:33
"3499","ISI000254771600007","Northiella haematogaster",NA,"Rsaurio",2020-10-29 09:25:33
"3500","ISI000247703400001","Northiella haematogaster",NA,"Rsaurio",2020-10-29 09:25:33
"3501","ISI000438898500008","Psephotellus varius",NA,"Rsaurio",2020-10-29 09:25:34
"3502","ISI000354289100015","Psephotellus varius",NA,"Rsaurio",2020-10-29 09:25:34
"3503","ISI000258830600003","Psephotellus varius",NA,"Rsaurio",2020-10-29 09:25:34
"3504","ISI000182113600005","Psephotellus varius",NA,"Rsaurio",2020-10-29 09:25:34
"3505","ISI000266170500002","Psephotellus dissimilis",NA,"Rsaurio",2020-10-29 09:25:34
"3506","ISI000467289800011","Psephotellus chrysopterygius",NA,"Rsaurio",2020-10-29 09:25:35
"3507","ISI000287964900004","Psephotellus chrysopterygius",NA,"Rsaurio",2020-10-29 09:25:35
"3508","ISI000245528200007","Psephotellus chrysopterygius",NA,"Rsaurio",2020-10-29 09:25:35
"3509","ISI000249953200003","Psephotellus chrysopterygius",NA,"Rsaurio",2020-10-29 09:25:35
"3510","ISI000394880100020","Psephotellus pulcherrimus",NA,"Rsaurio",2020-10-29 09:25:35
"3511","ISI000249953200003","Psephotellus pulcherrimus",NA,"Rsaurio",2020-10-29 09:25:35
"3512","ISIA1991FN96600009","Purpureicephalus spurius",NA,"Rsaurio",2020-10-29 09:25:36
"3513","ISI000320004300005","Purpureicephalus spurius",NA,"Rsaurio",2020-10-29 09:25:36
"3514","ISI000358270900012","Platycercus caledonicus",NA,"Rsaurio",2020-10-29 09:25:36
"3515","ISI000165835800003","Platycercus caledonicus",NA,"Rsaurio",2020-10-29 09:25:36
"3516","ISI000465179500003","Platycercus elegans",NA,"Rsaurio",2020-10-29 09:25:36
"3517","ISI000459813500007","Platycercus elegans",NA,"Rsaurio",2020-10-29 09:25:36
"3518","ISIA1992HL05500005","Platycercus elegans",NA,"Rsaurio",2020-10-29 09:25:36
"3519","ISI000442934800005","Platycercus elegans",NA,"Rsaurio",2020-10-29 09:25:36
"3520","ISI000417105700002","Platycercus elegans",NA,"Rsaurio",2020-10-29 09:25:36
"3521","ISI000413084800007","Platycercus elegans",NA,"Rsaurio",2020-10-29 09:25:36
"3522","ISI000402285300001","Platycercus elegans",NA,"Rsaurio",2020-10-29 09:25:36
"3523","ISI000358270900012","Platycercus elegans",NA,"Rsaurio",2020-10-29 09:25:36
"3524","ISI000354289100015","Platycercus elegans",NA,"Rsaurio",2020-10-29 09:25:36
"3525","ISI000358663200006","Platycercus elegans",NA,"Rsaurio",2020-10-29 09:25:36
"3526","ISI000342350200041","Platycercus elegans",NA,"Rsaurio",2020-10-29 09:25:36
"3527","ISI000324633900016","Platycercus elegans",NA,"Rsaurio",2020-10-29 09:25:36
"3528","ISI000316439800006","Platycercus elegans",NA,"Rsaurio",2020-10-29 09:25:36
"3529","ISI000327422700009","Platycercus elegans",NA,"Rsaurio",2020-10-29 09:25:36
"3530","ISI000312588200039","Platycercus elegans",NA,"Rsaurio",2020-10-29 09:25:36
"3531","ISI000306362400087","Platycercus elegans",NA,"Rsaurio",2020-10-29 09:25:36
"3532","ISI000302841500013","Platycercus elegans",NA,"Rsaurio",2020-10-29 09:25:36
"3533","ISI000565559300001","Platycercus elegans",NA,"Rsaurio",2020-10-29 09:25:36
"3534","ISI000546994200004","Platycercus elegans",NA,"Rsaurio",2020-10-29 09:25:36
"3535","ISI000539492300004","Platycercus elegans",NA,"Rsaurio",2020-10-29 09:25:36
"3536","ISI000288472400030","Platycercus elegans",NA,"Rsaurio",2020-10-29 09:25:36
"3537","ISI000259364600003","Platycercus elegans",NA,"Rsaurio",2020-10-29 09:25:36
"3538","ISI000247398800002","Platycercus elegans",NA,"Rsaurio",2020-10-29 09:25:36
"3539","ISI000221723100015","Platycercus elegans",NA,"Rsaurio",2020-10-29 09:25:36
"3540","ISI000392206100017","Platycercus venustus",NA,"Rsaurio",2020-10-29 09:25:36
"3541","ISI000358270900012","Platycercus venustus",NA,"Rsaurio",2020-10-29 09:25:36
"3542","ISI000258830600003","Platycercus venustus",NA,"Rsaurio",2020-10-29 09:25:36
"3543","ISI000358270900012","Platycercus adscitus",NA,"Rsaurio",2020-10-29 09:25:37
"3544","ISI000291035900004","Platycercus adscitus",NA,"Rsaurio",2020-10-29 09:25:37
"3545","ISI000182324100013","Platycercus adscitus",NA,"Rsaurio",2020-10-29 09:25:37
"3546","ISI000461264300022","Platycercus eximius",NA,"Rsaurio",2020-10-29 09:25:37
"3547","ISI000431556200005","Platycercus eximius",NA,"Rsaurio",2020-10-29 09:25:37
"3548","ISI000438561300023","Platycercus eximius",NA,"Rsaurio",2020-10-29 09:25:37
"3549","ISI000422611400010","Platycercus eximius",NA,"Rsaurio",2020-10-29 09:25:37
